time	Distance4	Ax4	Ay4	Vaz4	Steer4	Throttle4	Brake4	Gear4	Speed4	LapTime4	RPM4	Fuel4	Distance5	Ax5	Ay5	Vaz5	Steer5	Throttle5	Brake5	Gear5	Speed5	LapTime5	RPM5	Fuel5	Distance6	Ax6	Ay6	Vaz6	Steer6	Throttle6	Brake6	Gear6	Speed6	LapTime6	RPM6	Fuel6	Distance3	Ax3	Ay3	Vaz3	Steer3	Throttle3	Brake3	Gear3	Speed3	LapTime3	RPM3	Fuel3	Distance8	Ax8	Ay8	Vaz8	Steer8	Throttle8	Brake8	Gear8	Speed8	LapTime8	RPM8	Fuel8	Distance9	Ax9	Ay9	Vaz9	Steer9	Throttle9	Brake9	Gear9	Speed9	LapTime9	RPM9	Fuel9	Distance7	Ax7	Ay7	Vaz7	Steer7	Throttle7	Brake7	Gear7	Speed7	LapTime7	RPM7	Fuel7
78.208000 4670.648926 1.321620 0.280289 0.003836 0.000659 1.000000 0.000000 6.000000 73.505264 78.197998 776.897949 6.393463 4483.625000 1.584577 0.027344 0.000175 0.000048 1.000000 0.000000 6.000000 69.439407 78.197998 708.235657 6.765928 4272.213867 2.531251 0.083092 0.001829 0.000251 1.000000 0.000000 5.000000 62.853020 78.197998 744.902100 6.454868 4388.752930 2.121750 -0.046154 -0.000150 0.000191 1.000000 0.000000 5.000000 66.283775 78.197998 829.472046 6.428077 4227.464844 3.432783 0.040908 0.000612 0.000098 1.000000 0.000000 5.000000 62.837631 78.197998 787.771851 6.576546 4056.085449 4.534676 6.457078 0.120943 0.019222 1.000000 0.000000 4.000000 51.842693 78.197998 804.304321 6.749747 4195.824219 3.589043 -0.168215 -0.003301 -0.000607 1.000000 0.000000 5.000000 61.580208 78.197998 718.411926 6.643390 
78.264000 4673.884277 1.315013 0.256027 0.003355 0.000401 1.000000 0.000000 6.000000 73.577599 78.241997 777.654968 6.391033 4486.681152 1.576934 0.012410 0.000001 0.000017 1.000000 0.000000 6.000000 69.526520 78.241997 709.113953 6.763832 4274.980957 2.534666 0.087198 0.001536 0.000196 1.000000 0.000000 5.000000 62.992714 78.241997 746.830322 6.452331 4391.669922 2.104928 0.024328 0.001921 0.000357 1.000000 0.000000 5.000000 66.402267 78.241997 830.887329 6.425410 4230.231445 3.455915 0.023485 0.000144 -0.000036 1.000000 0.000000 5.000000 63.027542 78.241997 790.160950 6.573986 4058.366211 4.507225 6.143466 0.112207 0.017995 1.000000 0.000000 4.000000 52.093029 78.241997 808.068542 6.747317 4198.535645 3.573442 -0.140511 -0.002072 -0.000212 1.000000 0.000000 5.000000 61.779621 78.241997 720.695251 6.640984 
78.316000 4678.741211 1.309071 0.269526 0.003359 0.000597 1.000000 0.000000 6.000000 73.644432 78.307999 778.354248 6.388776 4491.270996 1.569646 -0.017696 -0.000406 -0.000110 1.000000 0.000000 6.000000 69.607025 78.307999 709.925842 6.761885 4279.139648 2.532748 0.004657 -0.000645 -0.000380 1.000000 0.000000 5.000000 63.122414 78.307999 748.422668 6.449975 4396.053711 2.088238 0.088726 0.002606 0.000414 1.000000 0.000000 5.000000 66.511627 78.307999 832.144409 6.422930 4234.393555 3.381227 0.009876 -0.000387 -0.000033 1.000000 0.000000 5.000000 63.203037 78.307999 792.368164 6.571606 4061.804688 4.482859 5.722335 0.103380 0.016176 1.000000 0.000000 4.000000 52.324345 78.307999 811.543640 6.745050 4202.615723 3.558020 -0.102580 -0.000753 -0.000111 1.000000 0.000000 5.000000 61.963985 78.307999 722.802734 6.638740 
78.372000 4681.982422 1.302434 0.240543 0.003242 0.000340 1.000000 0.000000 6.000000 73.716064 78.351997 779.103760 6.386346 4494.334961 1.562224 -0.037398 -0.000850 -0.000144 1.000000 0.000000 6.000000 69.693314 78.351997 710.796021 6.759788 4281.918457 2.522806 -0.063188 -0.002556 -0.000460 1.000000 0.000000 5.000000 63.261848 78.351997 750.013367 6.447429 4398.981445 2.080084 0.118235 0.002369 0.000297 1.000000 0.000000 5.000000 66.628464 78.351997 833.527954 6.420253 4237.176758 3.362119 -0.024146 -0.000788 -0.000172 1.000000 0.000000 5.000000 63.391144 78.351997 794.664185 6.569042 4064.108154 -1.230589 5.424514 0.089306 0.014608 0.100000 0.000000 4.000000 52.490452 78.351997 656.830078 6.743353 4205.344238 3.540729 -0.072370 -0.000653 -0.000147 1.000000 0.000000 5.000000 62.161636 78.351997 725.058533 6.636323 
78.442000 4688.472168 1.294540 0.252382 0.003441 0.000592 1.000000 0.000000 6.000000 73.805069 78.440002 780.035095 6.383309 4500.471680 1.552644 -0.066789 -0.001406 -0.000185 1.000000 0.000000 6.000000 69.800575 78.440002 711.877686 6.757151 4287.490723 2.499937 -0.096576 -0.002476 -0.000049 1.000000 0.000000 5.000000 63.435406 78.440002 751.910950 6.444241 4404.848633 2.050856 0.054964 -0.000344 -0.000120 1.000000 0.000000 5.000000 66.772797 78.440002 835.416138 6.416899 4242.761719 3.337988 -0.051469 -0.001250 -0.000163 1.000000 0.000000 5.000000 63.624645 78.440002 797.560364 6.565829 4068.721680 -1.282815 4.645246 0.085216 0.011514 0.100000 0.000000 5.000000 52.398148 78.440002 646.896912 6.743203 4210.821777 3.517913 -0.075447 -0.001270 -0.000284 1.000000 0.000000 5.000000 62.407341 78.440002 727.872986 6.633300 
78.496000 4691.720703 1.288237 0.233576 0.003117 0.000340 1.000000 0.000000 6.000000 73.873360 78.484001 780.749451 6.380966 4503.543945 1.545359 -0.090742 -0.001611 -0.000231 1.000000 0.000000 6.000000 69.882866 78.484001 712.707397 6.755116 4290.283691 2.490453 -0.060792 -0.000204 0.000147 1.000000 0.000000 5.000000 63.568340 78.484001 753.450012 6.441782 4407.788574 2.035012 -0.006934 -0.001266 -0.000204 1.000000 0.000000 5.000000 66.883583 78.484001 836.711792 6.414304 4245.564453 3.317978 -0.077701 -0.001691 -0.000243 1.000000 0.000000 5.000000 63.803734 78.484001 799.736755 6.563344 4071.025391 -1.279901 4.148035 0.072898 0.009640 0.100000 0.000000 5.000000 52.327141 78.484001 639.633240 6.743095 4213.570801 3.500743 -0.097463 -0.001868 -0.000349 1.000000 0.000000 5.000000 62.595890 78.484001 730.018982 6.630957 
78.554000 4696.598145 1.281570 0.240930 0.002786 0.000519 1.000000 0.000000 6.000000 73.946304 78.550003 781.512939 6.378436 4508.158691 1.537565 -0.115814 -0.001980 -0.000286 1.000000 0.000000 6.000000 69.970802 78.550003 713.593994 6.752932 4294.482422 2.474396 -0.006426 0.001056 0.000173 1.000000 0.000000 5.000000 63.710384 78.550003 755.092834 6.439141 4412.205078 2.014851 -0.055836 -0.001599 -0.000252 1.000000 0.000000 5.000000 67.001419 78.550003 838.135254 6.411511 4249.779785 3.295481 -0.108288 -0.002091 -0.000318 1.000000 0.000000 5.000000 63.994900 78.550003 802.073853 6.560675 4074.480469 3.767221 3.592843 0.060264 0.008186 1.000000 0.000000 5.000000 52.470909 78.550003 659.321289 6.741247 4217.706543 3.482522 -0.061208 -0.001011 0.000049 1.000000 0.000000 5.000000 62.797394 78.550003 732.315491 6.628440 
78.620000 4701.481445 1.274124 0.209952 0.003141 0.000244 1.000000 0.000000 6.000000 74.028854 78.615997 782.376587 6.375556 4512.779785 1.528857 -0.154885 -0.002371 -0.000409 1.000000 0.000000 6.000000 70.070305 78.615997 714.597412 6.750445 4298.691895 2.457415 0.046747 0.001301 0.000206 1.000000 0.000000 5.000000 63.871136 78.615997 756.926147 6.436132 4416.630859 1.981016 -0.098777 -0.001700 -0.000344 1.000000 0.000000 5.000000 67.133392 78.615997 839.806763 6.408332 4254.009766 3.271798 -0.133601 -0.002516 -0.000356 1.000000 0.000000 5.000000 64.210915 78.615997 804.748169 6.557631 4077.950684 3.740900 3.054599 0.048209 0.007899 1.000000 0.000000 5.000000 52.716965 78.615997 662.026917 6.738729 4221.857910 3.460224 -0.012070 0.000741 0.000144 1.000000 0.000000 5.000000 63.025341 78.615997 734.923096 6.625576 
78.692000 4706.369629 1.265919 0.201487 0.002438 0.000402 1.000000 0.000000 6.000000 74.118362 78.681999 783.313110 6.372415 4517.407715 1.519173 -0.078378 -0.000218 0.000088 1.000000 0.000000 6.000000 70.178207 78.681999 715.685242 6.747733 4302.911621 2.437633 0.066804 0.001316 0.000189 1.000000 0.000000 5.000000 64.045326 78.681999 758.906311 6.432837 4421.065430 1.942132 -0.054181 -0.000874 0.000112 1.000000 0.000000 5.000000 67.274635 78.681999 841.672668 6.404865 4258.253418 3.307842 -0.144758 -0.002717 -0.000267 1.000000 0.000000 5.000000 64.444794 78.681999 807.600647 6.554301 4081.437012 3.701798 2.501271 0.043437 0.007473 1.000000 0.000000 5.000000 52.983311 78.681999 665.671021 6.735968 4226.023926 3.434602 0.016941 0.000684 0.000031 1.000000 0.000000 5.000000 63.272282 78.681999 737.758423 6.622437 
78.770000 4711.263184 1.256997 0.166767 0.001868 0.000148 1.000000 0.000000 6.000000 74.214630 78.748001 784.320618 6.369012 4522.041992 1.508760 0.018683 0.001189 0.000151 1.000000 0.000000 6.000000 70.294304 78.748001 716.856079 6.744795 4307.142090 2.417053 0.080395 0.001415 0.000206 1.000000 0.000000 5.000000 64.232597 78.748001 761.035095 6.429266 4425.507812 2.101486 0.032861 0.001988 0.000341 1.000000 0.000000 5.000000 67.424858 78.748001 843.465088 6.401108 4262.511719 -1.571823 -0.064251 0.000358 0.000058 0.100000 0.000000 5.000000 64.617844 78.748001 663.400452 6.551568 4084.939941 3.743698 2.199181 0.041439 0.006714 1.000000 0.000000 5.000000 53.271214 78.748001 669.805725 6.732962 4230.205078 3.460648 0.014923 0.000124 -0.000036 1.000000 0.000000 5.000000 63.537865 78.748001 740.752380 6.619034 
78.830000 4716.162598 1.250153 0.122898 0.000993 0.000174 1.000000 0.000000 6.000000 74.288231 78.814003 785.090637 6.366394 4526.682617 1.500849 0.066041 0.001395 0.000200 1.000000 0.000000 6.000000 70.383072 78.814003 717.750916 6.742534 4311.383301 2.401332 0.025996 -0.000072 -0.000224 1.000000 0.000000 5.000000 64.375557 78.814003 762.686951 6.426519 4429.958984 2.221456 0.099253 0.002502 0.000374 1.000000 0.000000 5.000000 67.539093 78.814003 844.562866 6.398219 4266.774902 -1.620826 0.010609 0.001071 0.000150 0.100000 0.000000 6.000000 64.519356 78.814003 654.198425 6.551425 4088.458740 3.665645 2.032430 0.036788 0.005823 1.000000 0.000000 5.000000 53.493282 78.814003 672.764526 6.730642 4234.400879 3.418292 -0.001786 -0.000430 -0.000063 1.000000 0.000000 5.000000 63.740440 78.814003 743.096130 6.616416 
78.892000 4721.066895 1.243277 0.122672 0.001803 0.000273 1.000000 0.000000 6.000000 74.363846 78.879997 785.881775 6.363689 4531.329590 1.492847 0.076197 0.001283 0.000140 1.000000 0.000000 6.000000 70.474304 78.879997 718.670776 6.740184 4315.634277 2.383850 -0.062848 -0.002433 -0.000481 1.000000 0.000000 5.000000 64.522308 78.879997 764.380920 6.423681 4434.418457 1.949176 0.084140 0.001121 -0.000017 1.000000 0.000000 5.000000 67.655106 78.879997 845.783264 6.395233 4271.030762 -1.619193 0.050295 0.001340 0.000169 0.100000 0.000000 6.000000 64.417557 78.879997 645.175903 6.551285 4091.993652 3.580034 1.858576 0.030866 0.004764 1.000000 0.000000 5.000000 53.724621 78.879997 675.133118 6.728232 4238.611328 3.412526 -0.029807 -0.000860 -0.000141 1.000000 0.000000 5.000000 63.948338 78.879997 745.448608 6.613705 
78.944000 4724.339355 1.237592 0.133954 0.002104 0.000219 1.000000 0.000000 6.000000 74.426933 78.924004 786.541931 6.361417 4534.431641 1.486099 0.079437 0.001114 0.000124 1.000000 0.000000 6.000000 70.550415 78.924004 719.438171 6.738213 4318.474121 2.369177 -0.106058 -0.002746 -0.000343 1.000000 0.000000 5.000000 64.644577 78.924004 765.798096 6.421290 4437.395996 1.962213 0.028350 -0.000877 -0.000183 1.000000 0.000000 5.000000 67.749092 78.924004 847.433655 6.392728 4273.864746 2.686350 0.074224 0.001570 0.000228 1.000000 0.000000 6.000000 64.492554 78.924004 665.600281 6.549552 4094.359375 3.753495 1.685663 0.026322 0.004267 1.000000 0.000000 5.000000 53.917694 78.924004 677.378296 6.726204 4241.426758 3.335469 -0.056474 -0.001344 -0.000205 1.000000 0.000000 5.000000 64.121414 78.924004 747.472168 6.611423 
79.002000 4729.252441 1.231085 0.040365 -0.000724 -0.000131 1.000000 0.000000 6.000000 74.496956 78.989998 787.274597 6.358872 4539.089355 1.478473 -0.030452 -0.001845 -0.000349 1.000000 0.000000 6.000000 70.634888 78.989998 720.289978 6.736014 4322.742676 2.352065 -0.061763 -0.000334 0.000128 1.000000 0.000000 5.000000 64.780113 78.989998 767.359863 6.418621 4441.869141 1.814115 -0.044964 -0.001838 -0.000320 1.000000 0.000000 5.000000 67.853539 78.989998 849.016785 6.389935 4278.123535 2.656603 0.074937 0.001301 0.000153 1.000000 0.000000 6.000000 64.646515 78.989998 667.123596 6.547186 4097.921387 3.749754 1.387412 0.022007 0.003169 1.000000 0.000000 5.000000 54.132637 78.989998 680.090759 6.723937 4245.661133 3.315319 -0.086634 -0.001760 -0.000288 1.000000 0.000000 5.000000 64.313454 78.989998 749.657104 6.608879 
79.074000 4734.170898 1.223174 -0.051234 -0.001360 -0.000144 1.000000 0.000000 6.000000 74.583344 79.056000 788.178528 6.355714 4543.753418 1.469308 -0.108797 -0.002229 -0.000189 1.000000 0.000000 6.000000 70.739151 79.056000 721.341248 6.733284 4327.020996 2.331661 0.012168 0.001300 0.000206 1.000000 0.000000 5.000000 64.947060 79.056000 769.284607 6.415308 4446.350098 1.806306 -0.103922 -0.002300 -0.000385 1.000000 0.000000 5.000000 67.982246 79.056000 850.716187 6.386467 4282.393555 2.684182 0.046740 0.000264 -0.000066 1.000000 0.000000 6.000000 64.837715 79.056000 668.958374 6.544233 4101.499512 3.745606 1.124256 0.016747 0.002640 1.000000 0.000000 5.000000 54.399612 79.056000 683.360535 6.721110 4249.910645 3.345437 -0.119273 -0.002230 -0.000346 1.000000 0.000000 5.000000 64.550156 79.056000 752.332031 6.605721 
79.140000 4739.094727 1.215869 -0.086577 -0.001345 -0.000152 1.000000 0.000000 6.000000 74.662033 79.122002 789.001892 6.352818 4548.423828 1.460768 -0.064974 -0.000157 0.000000 1.000000 0.000000 6.000000 70.834129 79.122002 722.298950 6.730783 4331.309570 2.311967 0.063054 0.001590 0.000230 1.000000 0.000000 5.000000 65.098808 79.122002 771.038879 6.412271 4450.838867 1.788643 -0.089534 -0.001140 -0.000042 1.000000 0.000000 5.000000 68.099312 79.122002 852.113464 6.383300 4286.675293 2.672336 -0.058269 -0.002555 -0.000407 1.000000 0.000000 6.000000 65.012474 79.122002 670.695801 6.541527 4105.093750 3.741904 0.862276 0.012375 0.001783 1.000000 0.000000 5.000000 54.644032 79.122002 686.409546 6.718510 4254.173828 3.307169 -0.147286 -0.002649 -0.000389 1.000000 0.000000 5.000000 64.765816 79.122002 754.665466 6.602819 
79.214000 4745.667480 1.207854 -0.031969 0.000139 0.000234 1.000000 0.000000 6.000000 74.749687 79.209999 789.919006 6.349572 4554.660645 1.451122 -0.004622 0.000477 0.000065 1.000000 0.000000 6.000000 70.939972 79.209999 723.366028 6.727977 4337.042969 2.310194 0.090493 0.001744 0.000244 1.000000 0.000000 5.000000 65.267563 79.209999 772.955261 6.408863 4456.835938 1.766112 -0.006788 0.001246 0.000212 1.000000 0.000000 5.000000 68.229050 79.209999 853.661865 6.379754 4292.402344 2.663570 -0.089862 -0.001470 -0.000056 1.000000 0.000000 6.000000 65.207932 79.209999 672.637390 6.538487 4109.911133 3.737947 0.630306 0.009038 0.001238 1.000000 0.000000 5.000000 54.918056 79.209999 689.744019 6.715581 4259.880859 3.236100 -0.082008 -0.000309 0.000065 1.000000 0.000000 5.000000 65.005180 79.209999 757.445496 6.599555 
79.280000 4750.603516 1.200541 0.099805 0.002717 0.000406 1.000000 0.000000 6.000000 74.827377 79.276001 790.731812 6.346677 4559.345703 1.442635 0.028856 0.000735 0.000104 1.000000 0.000000 6.000000 71.033760 79.276001 724.311707 6.725475 4341.354980 2.270285 0.035229 0.000366 -0.000222 1.000000 0.000000 5.000000 65.416710 79.276001 774.660706 6.405810 4461.342773 1.746335 0.049549 0.001580 0.000215 1.000000 0.000000 5.000000 68.343338 79.276001 855.037415 6.376591 4296.710938 2.655828 -0.043894 0.000253 0.000061 1.000000 0.000000 6.000000 65.381668 79.276001 674.385986 6.535765 4113.542480 3.733837 0.489518 0.006844 0.001042 1.000000 0.000000 5.000000 55.162052 79.276001 692.765991 6.712957 4264.177246 3.209224 -0.000514 0.001076 0.000169 1.000000 0.000000 5.000000 65.216957 79.276001 759.879333 6.596644 
79.354000 4755.543945 1.192597 0.055489 -0.000101 -0.000219 1.000000 0.000000 6.000000 74.913887 79.342003 791.637146 6.343431 4564.036621 1.433446 0.051980 0.000955 0.000129 1.000000 0.000000 6.000000 71.138245 79.342003 725.365112 6.722661 4345.676758 2.244432 -0.055149 -0.002210 -0.000407 1.000000 0.000000 5.000000 65.582268 79.342003 776.585449 6.402388 4465.856934 1.724956 0.085975 0.001453 0.000282 1.000000 0.000000 5.000000 68.469948 79.342003 856.570740 6.373045 4301.030762 2.636129 0.013483 0.000819 0.000116 1.000000 0.000000 6.000000 65.575844 79.342003 676.342285 6.532713 4117.190430 3.726347 0.379364 0.005327 0.000821 1.000000 0.000000 5.000000 55.435459 79.342003 696.091309 6.710005 4268.487305 3.185177 0.055019 0.001273 0.000191 1.000000 0.000000 5.000000 65.452415 79.342003 762.618774 6.593380 
79.404000 4758.840820 1.187408 -0.046623 -0.002447 -0.000310 1.000000 0.000000 6.000000 74.972008 79.386002 792.245117 6.341231 4567.167480 1.427069 0.066389 0.001133 0.000151 1.000000 0.000000 6.000000 71.208466 79.386002 726.073181 6.720754 4348.562988 2.229786 -0.113245 -0.002742 -0.000439 1.000000 0.000000 5.000000 65.693245 79.386002 777.841064 6.400075 4468.870117 1.710543 0.091271 0.001382 0.000284 1.000000 0.000000 5.000000 68.554596 79.386002 857.599731 6.370649 4303.916992 2.638313 0.036540 0.000920 0.000124 1.000000 0.000000 6.000000 65.706612 79.386002 677.674194 6.530648 4119.631348 3.722668 0.342368 0.005354 0.000903 1.000000 0.000000 5.000000 55.619568 79.386002 698.484314 6.708002 4271.368652 3.175917 0.067317 0.001202 0.000198 1.000000 0.000000 5.000000 65.610321 79.386002 764.588257 6.591168 
79.476000 4765.440918 1.179643 -0.190457 -0.004048 -0.000341 1.000000 0.000000 6.000000 75.055229 79.473999 793.116028 6.338055 4573.437500 1.418114 0.092933 0.001667 0.000202 1.000000 0.000000 6.000000 71.308998 79.473999 727.086609 6.718007 4354.348633 2.204371 -0.046524 0.000086 0.000211 1.000000 0.000000 5.000000 65.851547 79.473999 779.686951 6.396745 4474.907227 1.690295 -0.032733 -0.002032 -0.000542 1.000000 0.000000 5.000000 68.675240 79.473999 859.067139 6.367198 4309.705078 2.593451 0.059154 0.001042 0.000181 1.000000 0.000000 6.000000 65.894310 79.473999 679.604736 6.527661 4124.534180 3.710825 0.278311 0.004040 0.000722 1.000000 0.000000 5.000000 55.884869 79.473999 701.671570 6.705108 4277.149414 3.175762 0.072613 0.001270 0.000140 1.000000 0.000000 5.000000 65.836800 79.473999 767.468750 6.587976 
79.540000 4768.744629 1.172755 -0.161443 -0.001295 -0.000149 1.000000 0.000000 6.000000 75.128761 79.517998 793.885498 6.335232 4576.576172 1.409958 0.036700 -0.000407 -0.000110 1.000000 0.000000 6.000000 71.397835 79.517998 727.982239 6.715566 4357.248047 2.184976 0.029440 0.001665 0.000275 1.000000 0.000000 5.000000 65.990913 79.517998 781.300415 6.393782 4477.930664 1.672159 -0.130608 -0.003606 -0.000574 1.000000 0.000000 5.000000 68.781258 79.517998 860.356873 6.364131 4312.606445 2.611293 0.071400 0.001206 0.000190 1.000000 0.000000 6.000000 66.060562 79.517998 681.293274 6.525006 4126.996094 3.698414 0.223799 0.003370 0.000445 1.000000 0.000000 5.000000 56.120010 79.517998 704.541504 6.702529 4280.048828 3.172652 0.056667 0.000686 0.000035 1.000000 0.000000 5.000000 66.038033 79.517998 769.779785 6.585137 
79.608000 4775.357910 1.165529 -0.095332 -0.000773 -0.000133 1.000000 0.000000 6.000000 75.206390 79.606003 794.697693 6.332233 4582.862305 1.401507 -0.067619 -0.001940 -0.000321 1.000000 0.000000 6.000000 71.491653 79.606003 728.928223 6.712972 4363.059082 2.158844 0.095075 0.002188 0.000311 1.000000 0.000000 5.000000 66.137466 79.606003 783.016907 6.390620 4483.986816 1.653669 -0.115885 -0.001317 -0.000106 1.000000 0.000000 5.000000 68.892654 79.606003 861.711243 6.360873 4318.424805 2.608808 0.054839 0.000949 -0.000054 1.000000 0.000000 6.000000 66.236649 79.606003 683.060181 6.522182 4131.941895 3.685229 0.189257 0.002872 0.000475 1.000000 0.000000 5.000000 56.369099 79.606003 707.629028 6.699774 4285.865723 3.161244 -0.060230 -0.002459 -0.000510 1.000000 0.000000 5.000000 66.251419 79.606003 772.106140 6.582122 
79.674000 4780.323730 1.158584 -0.084234 -0.001230 -0.000168 1.000000 0.000000 6.000000 75.281273 79.671997 795.481079 6.329322 4587.583496 1.393360 -0.056706 -0.000363 0.000121 1.000000 0.000000 6.000000 71.582169 79.671997 729.840881 6.710454 4367.428223 2.134368 0.088368 0.001698 -0.000019 1.000000 0.000000 5.000000 66.278214 79.671997 784.668030 6.387552 4488.537109 1.635603 -0.081951 -0.000443 -0.000164 1.000000 0.000000 5.000000 68.999557 79.671997 863.010864 6.357710 4322.801270 2.596484 -0.039250 -0.002031 -0.000396 1.000000 0.000000 6.000000 66.406845 79.671997 684.775879 6.519429 4135.669922 3.676048 0.146636 0.002378 0.000186 1.000000 0.000000 5.000000 56.610176 79.671997 710.639526 6.697092 4290.244629 3.080340 -0.088971 -0.001914 -0.000021 1.000000 0.000000 5.000000 66.457344 79.671997 774.524902 6.579189 
79.744000 4785.294922 1.151294 -0.025446 -0.000834 0.000212 1.000000 0.000000 6.000000 75.360191 79.737999 796.306824 6.326234 4592.311035 1.384937 0.066441 0.002309 0.000374 1.000000 0.000000 6.000000 71.677559 79.737999 730.802551 6.707784 4371.806641 2.158619 0.006572 -0.001099 -0.000282 1.000000 0.000000 5.000000 66.425934 79.737999 786.365173 6.384297 4493.094727 1.616672 -0.059225 -0.000714 -0.000158 1.000000 0.000000 5.000000 69.111641 79.737999 864.373535 6.354355 4327.189453 2.583590 -0.074021 -0.001774 -0.000021 1.000000 0.000000 6.000000 66.586609 79.737999 686.589966 6.516508 4139.413086 3.665532 0.090652 0.000716 0.000119 1.000000 0.000000 5.000000 56.865227 79.737999 713.792969 6.694238 4294.637207 3.132557 -0.047989 0.000166 0.000041 1.000000 0.000000 5.000000 66.675064 79.737999 776.983276 6.576068 
79.816000 4790.270508 1.143763 0.106314 0.003249 0.000432 1.000000 0.000000 6.000000 75.440826 79.804001 797.150391 6.323059 4597.044434 1.375883 0.127467 0.002450 0.000166 1.000000 0.000000 6.000000 71.775055 79.804001 731.785522 6.705037 4376.194336 2.083426 -0.074244 -0.002134 -0.000296 1.000000 0.000000 5.000000 66.576553 79.804001 787.959229 6.380950 4497.659180 1.597518 -0.068256 -0.001057 -0.000242 1.000000 0.000000 5.000000 69.225555 79.804001 865.758362 6.350905 4331.587891 2.571255 -0.029481 0.000523 0.000093 1.000000 0.000000 6.000000 66.770630 79.804001 688.453552 6.513501 4143.172852 3.654996 0.060676 0.000727 0.000138 1.000000 0.000000 5.000000 57.126842 79.804001 717.008179 6.691287 4299.042969 3.116319 0.003350 0.000576 0.000077 1.000000 0.000000 5.000000 66.898033 79.804001 779.502502 6.572858 
79.882000 4795.251465 1.136957 0.123752 0.001398 0.000058 1.000000 0.000000 6.000000 75.514252 79.870003 797.918823 6.320139 4601.783691 1.367830 0.102598 0.000760 0.000112 1.000000 0.000000 6.000000 71.863861 79.870003 732.680786 6.702507 4380.590820 2.063897 -0.097564 -0.001861 -0.000164 1.000000 0.000000 5.000000 66.712570 79.870003 789.551758 6.377881 4502.229980 1.580068 -0.057488 -0.001106 -0.000073 1.000000 0.000000 5.000000 69.328766 79.870003 867.013000 6.347742 4335.998047 2.559675 0.028304 0.001122 0.000154 1.000000 0.000000 6.000000 66.938515 79.870003 690.157837 6.510731 4146.948242 3.643069 0.055647 0.001065 0.000151 1.000000 0.000000 5.000000 57.365875 79.870003 719.966919 6.688574 4303.462402 3.102501 0.028850 0.000686 0.000110 1.000000 0.000000 5.000000 67.101479 79.870003 781.808594 6.569916 
79.964000 4801.899902 1.128561 0.085049 0.000814 0.000171 1.000000 0.000000 6.000000 75.604866 79.958000 798.866821 6.316503 4608.111816 1.357994 0.076311 0.000934 0.000164 1.000000 0.000000 6.000000 71.973457 79.958000 733.785706 6.699360 4386.467285 2.028546 0.012549 0.001563 0.000335 1.000000 0.000000 5.000000 66.879143 79.958000 791.589539 6.374049 4508.335449 1.558643 0.030289 0.001808 0.000354 1.000000 0.000000 5.000000 69.455406 79.958000 868.552917 6.343812 4341.895996 2.542720 0.080801 0.001552 0.000261 1.000000 0.000000 6.000000 67.146049 79.958000 692.231384 6.507290 4152.006348 3.629523 0.064898 0.001456 0.000160 1.000000 0.000000 5.000000 57.661968 79.958000 723.580139 6.685192 4309.375488 3.050458 0.042636 0.000851 0.000111 1.000000 0.000000 5.000000 67.352951 79.958000 784.682312 6.566256 
80.034000 4806.891602 1.121265 0.124328 0.002146 0.000351 1.000000 0.000000 6.000000 75.681679 80.024002 799.670593 6.313398 4612.864258 1.349541 0.103077 0.001741 0.000285 1.000000 0.000000 6.000000 72.066368 80.024002 734.722473 6.696673 4390.884277 2.003829 0.109432 0.002673 0.000445 1.000000 0.000000 5.000000 67.019440 80.024002 793.274292 6.370778 4512.922852 1.540465 0.077975 0.002137 0.000170 1.000000 0.000000 5.000000 69.562119 80.024002 869.850403 6.340458 4346.331543 2.527645 0.073176 0.001359 0.000051 1.000000 0.000000 6.000000 67.322075 80.024002 694.021240 6.504348 4155.818359 3.616903 -0.010090 -0.001200 -0.000304 1.000000 0.000000 5.000000 57.913746 80.024002 726.685120 6.682289 4313.826172 3.067657 0.056825 0.000865 0.000160 1.000000 0.000000 5.000000 67.566444 80.024002 787.117859 6.563118 
80.108000 4811.888184 1.113855 0.186935 0.003103 0.000348 1.000000 0.000000 6.000000 75.762337 80.089996 800.514526 6.310117 4617.623047 1.340627 0.135040 0.002216 0.000282 1.000000 0.000000 6.000000 72.163963 80.089996 735.706299 6.693832 4395.310547 1.968900 0.086233 0.001171 -0.000063 1.000000 0.000000 5.000000 67.166649 80.089996 794.717346 6.367320 4517.516602 1.521610 0.018771 -0.000990 -0.000253 1.000000 0.000000 5.000000 69.673561 80.089996 871.205261 6.336912 4350.778320 2.511352 -0.024014 -0.001872 -0.000292 1.000000 0.000000 6.000000 67.507072 80.089996 695.912720 6.501225 4159.645996 3.601302 -0.104141 -0.002932 -0.000451 1.000000 0.000000 5.000000 58.178986 80.089996 729.949158 6.679210 4318.290039 3.051117 0.054099 0.000848 0.000108 1.000000 0.000000 5.000000 67.791031 80.089996 789.656494 6.559802 
